OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
12006,23B35F51-D2BB-C01D-18F3EDE60D69640F,91.5,2012-09-21T00:00:00.000Z,,routine
12007,15BC3341-8426-CAD3-2BAAF0A62DC3C7F0,91.5,2012-10-24T00:00:00.000Z,,routine
12008,1853491A-187D-1482-A40616E28D88F9E3,91.5,2012-11-14T00:00:00.000Z,,routine
12009,65806D9F-B753-159A-B17080BE2280AF10,91.5,2012-12-20T00:00:00.000Z,,routine
12010,0602A9F6-C40F-A0C9-46C8CFDD00DA960D,91.5,2013-01-14T00:00:00.000Z,,routine
12011,500275,91.5,2013-01-18T00:00:00.000Z,,routine
12012,527864,91.5,2013-01-28T00:00:00.000Z,,routine
12013,05781571-D58F-1EE2-DB40597F49D3EEEB,91.5,2013-02-19T00:00:00.000Z,,routine
12014,501038,91.5,2013-02-21T00:00:00.000Z,,routine
12015,9D62FF17-1422-201B-19E1B743376A6564,91.5,2013-03-01T00:00:00.000Z,,routine
12016,497525,91.5,2013-03-08T00:00:00.000Z,,routine
12017,1228358E-A6F1-1720-8C3FE2A44EB654E9,91.5,2013-03-15T00:00:00.000Z,,routine
12018,81B23E79-0129-72D8-68DDAA44DC137787,91.5,2013-03-26T00:00:00.000Z,,routine
12019,EF723E5A-F3D8-73A1-99D5743A9BEE0842,91.5,2013-03-28T00:00:00.000Z,,routine
12020,BAB062B0-A12D-8E7B-2408B13CF230BA17,100,2013-01-31T00:00:00.000Z,,routine
12021,17C47290-E28E-E60D-1F80180618D2777F,100,2013-01-31T00:00:00.000Z,,routine
12022,3CF887BC-1422-201B-19921E821BCD6E1B,100,2013-02-01T00:00:00.000Z,,routine
12023,15BBE53E-12F4-15D3-A713F364042C9CB2,100,2013-02-08T00:00:00.000Z,,routine
12024,500166,100,2013-02-12T00:00:00.000Z,,routine
12025,F419019A-3048-9933-8014F07F6D794ACD,100,2013-02-20T00:00:00.000Z,,routine
12026,C877B418-B346-3FEC-B5E7588FE499AC36,100,2013-02-22T00:00:00.000Z,,routine
12027,B2B4576B-ECBE-A08F-269C6126EE4CBEAC,100,2013-02-27T00:00:00.000Z,,routine
12028,501471,100,2013-03-06T00:00:00.000Z,,routine
12029,3087C586-CB60-71F0-95435699F654092E,100,2013-03-08T00:00:00.000Z,,routine
12030,EAFCC9A7-9EAB-70E4-F17F337D27B0B668,100,2013-03-08T00:00:00.000Z,,routine
12031,3A523480-D25E-CF91-DE7891AB2DA5F1EA,100,2013-03-08T00:00:00.000Z,,routine
12032,808AEDF8-AB59-6915-1B5F10ACDFD03F2A,100,2013-03-13T00:00:00.000Z,,routine
12033,97D81F56-B982-E57F-2B2357DA12CC25F7,100,2013-03-14T00:00:00.000Z,,routine
12034,3C601E09-1422-201B-199B4BBE1BF35CF8,100,2013-03-19T00:00:00.000Z,,routine
12035,3D6CA64C-1422-201B-19E377DCFFFDA15C,100,2013-03-22T00:00:00.000Z,,routine
12036,508848,100,2013-03-26T00:00:00.000Z,,routine
12037,493889,100,2013-03-28T00:00:00.000Z,,routine
12038,C2120FF2-3048-98E1-5CD1D3F2B01879DB,100,2013-03-28T00:00:00.000Z,,routine
12039,496327,100,2013-04-04T00:00:00.000Z,,routine
12040,684D368F-B8B0-8BBE-FE2E2C861B1E406C,100,2013-04-05T00:00:00.000Z,,routine
12041,8C0C111F-1056-1049-91D511DCF27A5245,100,2013-04-05T00:00:00.000Z,,routine
12042,899EBB8A-A096-0E13-14A120299C9C87F1,100,2013-04-08T00:00:00.000Z,,routine
12043,502013,100,2013-04-10T00:00:00.000Z,,routine
12044,497097,100,2013-04-11T00:00:00.000Z,,routine
12045,498698,100,2013-04-11T00:00:00.000Z,,routine
12046,496898,92.5,2013-05-23T00:00:00.000Z,,routine
12047,B86757BB-05A4-5BB3-53C1B20CCF59D6F6,92.5,2013-05-24T00:00:00.000Z,,routine
12048,C8B76CD4-10A1-1141-D091D84704B91010,92.5,2013-05-30T00:00:00.000Z,,routine
12049,B3705105-1171-DE14-A64410450BCF0AF8,92.5,2013-06-04T00:00:00.000Z,,routine
12050,BC703C8A-B6BA-49A3-E4F18549F26D8897,92.5,2013-06-04T00:00:00.000Z,,routine
12051,4B74B575-B537-DDAF-50BC7C906276C0D6,92.5,2013-06-07T00:00:00.000Z,,routine
12052,08A5D2BA-3048-9838-FC96F889B762BA98,92.5,2013-06-20T00:00:00.000Z,,routine
12053,7B2C9269-0262-BD2F-4E70D10165CB7CDB,92.5,2013-06-24T00:00:00.000Z,,routine
12054,503762,92.5,2013-06-25T00:00:00.000Z,,routine
12055,497995,92.5,2013-06-27T00:00:00.000Z,,routine
12056,508970,92.5,2013-07-03T00:00:00.000Z,,followup
12057,528017,92.5,2013-07-12T00:00:00.000Z,,routine
12058,494830,92.5,2013-07-16T00:00:00.000Z,,routine
12059,161161D6-1749-1282-A416152A629ED0ED,92.5,2013-07-22T00:00:00.000Z,,routine
12060,94087EC1-F074-A22A-5746E187160A9B24,100,2013-09-05T00:00:00.000Z,,routine
12061,F8393485-0B14-614F-CB4DB42654269E05,100,2013-09-09T00:00:00.000Z,,routine
12062,A775CE61-0CFB-D44A-E802CD7A730F9989,100,2013-09-26T00:00:00.000Z,,routine
12063,59BA0DD0-1012-EA3F-7FCA1116B9CC8B99,100,2013-09-30T00:00:00.000Z,,routine
12064,497257,100,2013-10-10T00:00:00.000Z,,routine
12065,1D0424B9-3048-983B-26BBAD475BC1C6F6,100,2013-10-14T00:00:00.000Z,,routine
12066,AAA0E9C5-C7F4-4052-8FF81F22EB7E3324,100,2013-11-04T00:00:00.000Z,,routine
12067,04F99854-009D-5139-7286AC66B1ED4DAF,100,2013-11-05T00:00:00.000Z,,routine
12068,500341,100,2013-11-07T00:00:00.000Z,,routine
12069,1FF2514A-E49C-E32E-C0DF49DC3C2FE546,100,2013-11-08T00:00:00.000Z,,routine
12070,AD9C0BB9-EF9F-12BF-4E1E590264249550,100,2013-11-12T00:00:00.000Z,,routine
12071,500941,100,2013-11-15T00:00:00.000Z,,routine
12072,23CA3B8C-9859-368E-57F5758633C91E97,100,2013-11-21T00:00:00.000Z,,routine
12073,499826,100,2013-11-26T00:00:00.000Z,,routine
12074,A612BE95-D938-A184-A73DE81B21E37721,100,2013-11-26T00:00:00.000Z,,routine
12075,A69889DA-E4F8-9848-6C68E9232ECE3291,100,2013-11-26T00:00:00.000Z,,routine
12076,501030,100,2013-12-02T00:00:00.000Z,,routine
12077,500170,100,2013-12-05T00:00:00.000Z,,routine
12078,B5F2619E-0655-D00D-F967E695921F7D6B,100,2013-12-13T00:00:00.000Z,,routine
12079,B58890C3-0C88-594A-267787C060E0791A,100,2014-02-05T00:00:00.000Z,,routine
12080,7D2C5E30-1422-201B-193177EC5CA6B742,100,2014-02-10T00:00:00.000Z,,routine
12081,12DAC2A0-BB25-CD7B-E93CD3E7AACF865E,100,2014-02-12T00:00:00.000Z,,routine
12082,59BA0DD0-1012-EA3F-7FCA1116B9CC8B99,100,2014-02-14T00:00:00.000Z,,routine
12083,1DA54118-1422-201B-19EE8EAA79AE1C1A,100,2014-02-19T00:00:00.000Z,,routine
12084,455C0955-3048-9933-80656FFD9D1BB9C1,100,2014-02-20T00:00:00.000Z,,routine
12085,500833,100,2014-02-28T00:00:00.000Z,,routine
12086,501809,77.5,2013-11-01T00:00:00.000Z,,routine
12087,DF7AB450-E1F2-D226-8064B3BF8703E7CF,81,2014-02-04T00:00:00.000Z,,routine
12088,501671,90,2012-09-18T00:00:00.000Z,,routine
12089,496297,90,2012-09-28T00:00:00.000Z,,routine
12090,0F7B6ECB-A771-FCF4-C152187E370E220E,90,2012-10-01T00:00:00.000Z,,routine
12091,498419,90,2012-10-10T00:00:00.000Z,,routine
12092,FBD2D7AA-0D82-8D5B-52F3906CC67A87DA,90,2012-10-23T00:00:00.000Z,,routine
12093,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,90,2012-10-25T00:00:00.000Z,,routine
12094,496898,90,2013-12-30T00:00:00.000Z,,routine
12095,E97EDB43-3048-98E5-1A796BECADFE0992,90,2014-01-02T00:00:00.000Z,,routine
12096,D9CC795E-EC6E-3CE1-B61D85BA6FFD9147,90,2014-01-09T00:00:00.000Z,,routine
12097,498478,90,2014-01-10T00:00:00.000Z,,routine
12098,39B4E455-EE11-8AD9-155DABE1089419D8,84,2013-06-25T00:00:00.000Z,,routine
12099,E0774143-3048-9838-FCB052A580D87CF8,84.5,2014-02-06T00:00:00.000Z,,routine
12100,A48B1658-1911-F777-1A65E2226FDBC1BD,85,2013-02-01T00:00:00.000Z,,routine
12101,EF98C924-AADB-C935-DC0581F21EC0164B,85,2013-03-27T00:00:00.000Z,,routine
12102,150F936E-1322-8FA4-8D551467DD652E88,85,2013-10-04T00:00:00.000Z,,routine
12103,500229,85,2014-01-17T00:00:00.000Z,,routine
12104,1662904D-DBAF-5847-66A29C9EA3A95E90,85,2014-02-17T00:00:00.000Z,,routine
12105,3E55D37D-93A8-7497-18BDD860E97D0761,85.5,2012-09-07T00:00:00.000Z,,routine
12106,8C8B3AEB-EAC7-C101-C9F137E94E3781FD,85.5,2013-06-20T00:00:00.000Z,,routine
12107,406A4230-A92F-995B-97DEE540BEACB05A,85.5,2013-12-19T00:00:00.000Z,,routine
12108,710602B3-91EB-DBE9-F6318EB1E61357FD,86,2012-10-26T00:00:00.000Z,,routine
12109,495624,86,2013-01-02T00:00:00.000Z,,routine
12110,506948,86,2013-05-29T00:00:00.000Z,,routine
12111,509028,86,2013-09-18T00:00:00.000Z,,routine
12112,509028,86,2013-10-01T00:00:00.000Z,,followup
12113,C4255363-AD99-49EA-EF35026D37540A3E,86,2013-10-24T00:00:00.000Z,,routine
12114,12710175-CB1B-15ED-1D328B502B7A6011,90,2013-02-21T00:00:00.000Z,,routine
12115,6FE55DC5-1605-1167-420012E0027DFD16,90,2014-01-10T00:00:00.000Z,,routine
12116,A751E7BD-E548-EDA8-0663BADBEB633173,90,2014-01-14T00:00:00.000Z,,routine
12117,BAF57704-1422-201B-194EA2F8D7034481,90,2014-01-27T00:00:00.000Z,,followup
12118,496135,90,2014-01-31T00:00:00.000Z,,routine
12119,6BE1E453-1830-8EEB-19B31598A2B064E6,90,2014-02-06T00:00:00.000Z,,routine
12120,7B27C68C-CECA-0922-3F7620ABAAFBE2B1,90,2014-02-11T00:00:00.000Z,,routine
12121,501639,90,2014-02-11T00:00:00.000Z,,followup
12122,501617,90,2014-02-14T00:00:00.000Z,,routine
12123,FB82EC34-CD86-9276-FBA4D690AE7E3D34,90,2014-02-18T00:00:00.000Z,,routine
12124,5CDBEB03-BDFA-0FA2-ED13BC5BA297DCE5,90,2014-02-21T00:00:00.000Z,,routine
12125,4DF8DD4D-3048-98E5-1AA1F7F2F8DBB0F9,90,2014-02-24T00:00:00.000Z,,routine
12126,B92269BE-E479-6711-A1BE14C5EA305E06,90,2014-02-25T00:00:00.000Z,,routine
12127,4C7A1F18-E856-BEFA-5743DF43F06BDF3C,90,2014-02-26T00:00:00.000Z,,routine
12128,499885,90.5,2012-09-13T00:00:00.000Z,,followup
12129,1401C278-9748-837E-882812F97DF7DD56,90.5,2012-10-08T00:00:00.000Z,,routine
12130,502045,90.5,2012-10-10T00:00:00.000Z,,followup
12131,BA7F73B3-B030-5916-C4387364BCCF721F,90.5,2012-10-23T00:00:00.000Z,,routine
12132,1278E474-5BE8-6D81-E17BD3DD16826553,90.5,2012-11-06T00:00:00.000Z,,routine
12133,D1A88193-B338-3103-6D4156CC1242952E,91,2013-08-06T00:00:00.000Z,,routine
12134,23998278-FB94-BEF2-8770B7BB81428A50,87,2014-02-20T00:00:00.000Z,,routine
12135,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,87.5,2013-03-07T00:00:00.000Z,,routine
12136,104FD68A-10FF-100C-00D0DB759282A0B7,87.5,2013-06-28T00:00:00.000Z,,routine
12137,BAF57704-1422-201B-194EA2F8D7034481,87.5,2013-12-18T00:00:00.000Z,,routine
12138,501639,87.5,2014-01-31T00:00:00.000Z,,routine
12139,E07FB51A-3048-9838-FC6F6D70714DB7F5,87.5,2014-02-11T00:00:00.000Z,,routine
12140,9F0CBEEB-3048-94EE-987D1FD98A0850BA,87.5,2014-02-20T00:00:00.000Z,,routine
12141,3FEE2232-9833-EE28-47E822BF4250B4EE,88,2013-03-26T00:00:00.000Z,,routine
12142,493862,91.5,2013-06-24T00:00:00.000Z,,routine
12143,495125,91.5,2013-07-11T00:00:00.000Z,,routine
12144,75B42EAD-DA0E-A995-E49EE7F0B94FC66E,91.5,2013-07-11T00:00:00.000Z,,routine
12145,A5A10BF4-1209-BE40-9C74729E171F393D,91.5,2013-07-16T00:00:00.000Z,,routine
12146,6A8237CB-DEDE-1398-CD6103E5D7E11C38,91.5,2013-07-30T00:00:00.000Z,,routine
12147,E07FB51A-3048-9838-FC6F6D70714DB7F5,91.5,2013-08-01T00:00:00.000Z,,routine
12148,527421,91.5,2013-08-09T00:00:00.000Z,,routine
12149,23B35F51-D2BB-C01D-18F3EDE60D69640F,91.5,2013-08-27T00:00:00.000Z,,routine
12150,501618,91.5,2013-09-03T00:00:00.000Z,,routine
12151,FAB2F459-11A5-144B-670CDCA3CBF52760,91.5,2013-09-10T00:00:00.000Z,,routine
12152,501104,91.5,2013-10-01T00:00:00.000Z,,routine
12153,364274AE-E4F7-F3D2-5585BC524AA516B9,91.5,2013-10-21T00:00:00.000Z,,routine
12154,A8DF7E30-7D78-150B-04DFD36EA1785790,92.5,2013-08-05T00:00:00.000Z,,routine
12155,496394,92.5,2013-08-06T00:00:00.000Z,,routine
12156,5076D3EE-9F82-4369-0573AC887EAA0B01,93.5,2013-02-04T00:00:00.000Z,,routine
12157,B530087E-B699-ACE4-584CF7781C012972,93.5,2013-02-13T00:00:00.000Z,,routine
12158,501617,92.5,2013-08-06T00:00:00.000Z,,routine
12159,15BC3341-8426-CAD3-2BAAF0A62DC3C7F0,92.5,2013-08-15T00:00:00.000Z,,routine
12160,500227,92.5,2013-08-20T00:00:00.000Z,,routine
12161,504298,92.5,2013-08-27T00:00:00.000Z,,routine
12162,A68E18F3-3048-983B-268AF1AB907E2B1D,92.5,2013-08-28T00:00:00.000Z,,routine
12163,261A813F-A0A4-B309-0BCE096E32E31B9F,92.5,2013-09-05T00:00:00.000Z,,routine
12164,497789,92.5,2013-09-10T00:00:00.000Z,,routine
12165,7B27C68C-CECA-0922-3F7620ABAAFBE2B1,92.5,2013-09-10T00:00:00.000Z,,routine
12166,497133,92.5,2013-09-23T00:00:00.000Z,,routine
12167,28F92D5D-D180-6A0F-90A902D7D37731F3,92.5,2013-09-25T00:00:00.000Z,,routine
12168,499885,92.5,2013-10-03T00:00:00.000Z,,followup
12169,EDFA48CE-9EBB-B498-87AFBAD83AD2B4F1,92.5,2013-10-10T00:00:00.000Z,,routine
12170,503760,92.5,2013-10-17T00:00:00.000Z,,routine
12171,527924,92.5,2013-10-17T00:00:00.000Z,,routine
12172,6DDD824A-C437-8036-AAE46F5FA104B727,92.5,2013-10-21T00:00:00.000Z,,routine
12173,496730,92.5,2013-10-22T00:00:00.000Z,,routine
12174,15AD3A00-015F-5536-CC3022034A561980,92.5,2013-10-23T00:00:00.000Z,,routine
12175,18B7EE65-8FAD-B170-F227734F3943FDDC,92.5,2013-10-24T00:00:00.000Z,,routine
12176,18458149-7493-BBCB-6A17112888BF6319,92.5,2013-10-28T00:00:00.000Z,,routine
12177,3FB66923-9FB3-D174-C82AF6FC2735125A,91.5,2014-02-04T00:00:00.000Z,,routine
12178,14C209AC-794A-10A6-FA1F71D149FDA222,91.5,2014-02-10T00:00:00.000Z,,routine
12179,499487,91.5,2014-02-19T00:00:00.000Z,,routine
12180,497161,91.5,2014-02-21T00:00:00.000Z,,routine
12181,3E55D37D-93A8-7497-18BDD860E97D0761,91.5,2014-02-24T00:00:00.000Z,,routine
12182,EF9E158F-E71D-523D-6634D299D2AA2DA0,91.5,2014-02-26T00:00:00.000Z,,routine
12183,495618,92,2012-09-25T00:00:00.000Z,,routine
12184,CB1E085F-1422-201B-19A94D4E0CA86E7D,92,2012-10-17T00:00:00.000Z,,routine
12185,F1F252C0-1422-201B-19E391A3A54D28B1,92,2012-10-24T00:00:00.000Z,,routine
12186,498761,92,2012-11-05T00:00:00.000Z,,routine
12187,DE427A2E-C0F0-DF22-D7E38FEA18ABD1B4,92,2012-11-14T00:00:00.000Z,,routine
12188,500849,92,2012-11-19T00:00:00.000Z,,routine
12189,161161D6-1749-1282-A416152A629ED0ED,92,2012-11-20T00:00:00.000Z,,routine
12190,C252339A-3048-98E1-5CA044B74CDE19F8,92,2012-11-28T00:00:00.000Z,,routine
12191,504298,92,2012-11-30T00:00:00.000Z,,routine
12192,DCCC6ED5-103B-17C5-4858A9828639BABA,92,2012-12-03T00:00:00.000Z,,routine
12193,527925,92,2012-12-10T00:00:00.000Z,,routine
12194,12306CA5-5E18-9A9C-845686BB2BA12119,92,2012-12-14T00:00:00.000Z,,routine
12195,E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF,92,2012-12-18T00:00:00.000Z,,routine
12196,9EF8E1F2-F222-3AD3-2CCD647EDEC86D29,90,2012-12-28T00:00:00.000Z,,routine
12197,495442,90,2012-12-31T00:00:00.000Z,,routine
12198,9576D3FC-081D-E367-41C717753D699C44,90,2013-01-22T00:00:00.000Z,,routine
12199,0F7B6ECB-A771-FCF4-C152187E370E220E,90,2013-01-23T00:00:00.000Z,,routine
12200,C4255363-AD99-49EA-EF35026D37540A3E,90,2013-01-23T00:00:00.000Z,,routine
12201,498735,90,2013-01-24T00:00:00.000Z,,routine
12202,0CE3979B-A039-CFC3-6B304DD3542E0063,90,2013-02-04T00:00:00.000Z,,routine
12203,508970,90,2013-02-08T00:00:00.000Z,,routine
12204,1E1DBDD0-3048-983B-26ACAB5E9315C50D,90,2013-02-14T00:00:00.000Z,,routine
12205,499885,90,2013-02-15T00:00:00.000Z,,routine
12206,527215,94.5,2013-10-10T00:00:00.000Z,,routine
12207,122ADDD3-FA95-14B2-02CED2760FF2C1E3,94.5,2013-10-11T00:00:00.000Z,,routine
12208,693EC234-8C06-B26F-3BE1149B0B8EFC97,94.5,2013-10-15T00:00:00.000Z,,routine
12209,23377137-FE5B-25B8-95014EBB2B647681,94.5,2013-10-17T00:00:00.000Z,,routine
12210,C149A257-91B9-2456-3B8E5E67F1EBB808,94.5,2013-10-22T00:00:00.000Z,,routine
12211,498129,94.5,2013-10-25T00:00:00.000Z,,routine
12212,496882,94.5,2013-10-25T00:00:00.000Z,,routine
12213,D9D75295-E448-0460-96C49B9C460F76AB,94.5,2013-10-25T00:00:00.000Z,,routine
12214,18AF645A-941C-4CD7-C3469308FC54E0E2,94.5,2013-10-29T00:00:00.000Z,,routine
12215,501962,94.5,2013-11-01T00:00:00.000Z,,routine
12216,FE1B92D7-CE90-958B-58E90912B04463D9,94.5,2013-11-04T00:00:00.000Z,,routine
12217,495434,94.5,2013-11-06T00:00:00.000Z,,routine
12218,00365192-A8F6-87E1-4D85FECDC569C6AB,94.5,2013-11-07T00:00:00.000Z,,routine
12219,496529,94.5,2013-11-13T00:00:00.000Z,,routine
12220,92B187A3-E206-5EA6-BD6B708FD7017261,94.5,2013-11-13T00:00:00.000Z,,routine
12221,D2C9EB03-B795-1FBC-FB9819752CEA6C3A,94.5,2013-11-13T00:00:00.000Z,,routine
12222,9B2ECF65-E3EC-15F0-A13F17CA8465329D,94.5,2013-11-14T00:00:00.000Z,,routine
12223,1071EE5E-1226-9DA3-B05A180D943822C3,94.5,2013-11-20T00:00:00.000Z,,routine
12224,3E488BE4-EA58-EBB5-0F1B2A6C024A1D18,94.5,2013-11-20T00:00:00.000Z,,routine
12225,6F11FC86-3048-94EE-9868CE4FD1137E03,94.5,2013-11-20T00:00:00.000Z,,routine
12226,AABF6B67-EB0E-4201-11265A3FD56E76E6,92,2013-04-01T00:00:00.000Z,,routine
12227,494666,92,2013-04-09T00:00:00.000Z,,routine
12228,3AD2A58F-97B8-AC12-F96F04F971A6A6FA,92,2013-04-10T00:00:00.000Z,,routine
12229,F98FC85C-EF4F-63B2-BF7BC6D53B4677CC,92,2013-04-16T00:00:00.000Z,,routine
12230,527253,92,2013-04-17T00:00:00.000Z,,routine
12231,5CA32AF8-12DC-8A8D-B7F011B81F2412F5,92,2013-04-19T00:00:00.000Z,,routine
12232,496877,92,2013-05-28T00:00:00.000Z,,routine
12233,496680,92,2013-05-30T00:00:00.000Z,,routine
12234,498023,92,2013-05-31T00:00:00.000Z,,routine
12235,527925,92,2013-06-03T00:00:00.000Z,,routine
12236,14699CE7-16EA-107F-5785A741541502FF,92,2013-06-04T00:00:00.000Z,,routine
12237,496642,92,2013-06-04T00:00:00.000Z,,routine
12238,498535,92,2013-06-11T00:00:00.000Z,,routine
12239,497962,92,2013-06-13T00:00:00.000Z,,routine
12240,6627D70B-9B1C-CA7F-C44C27110BCE7418,92,2013-06-13T00:00:00.000Z,,routine
12241,FDBDCA61-1130-FF0B-61D479A96CA672E4,92,2013-06-17T00:00:00.000Z,,routine
12242,501272,92,2013-06-18T00:00:00.000Z,,routine
12243,502048,94.5,2014-08-15T00:00:00.000Z,,routine
12244,63D309CF-B45C-28A8-931096D41F3F74DD,93.5,2014-08-12T00:00:00.000Z,,routine
12245,64A4F916-B89F-FF6A-859B58D41ED16774,94,2014-08-13T00:00:00.000Z,,routine
12246,6741DBA3-E1B1-82CB-48E9B8BDD5AA5848,94.5,2014-08-13T00:00:00.000Z,,routine
12247,9F43DFA3-3048-94EE-98689E98E9D7A293,94,2014-08-11T00:00:00.000Z,,routine
12248,A93E3218-C3DA-C421-1261E6644D1AD6EA,94,2014-08-13T00:00:00.000Z,,routine
12249,DBAFC130-D898-CE0A-3FA105D10DFC7643,94,2014-08-11T00:00:00.000Z,,routine
12250,3C601E09-1422-201B-199B4BBE1BF35CF8,95.5,2014-08-07T00:00:00.000Z,,routine
12251,493909,95,2014-08-12T00:00:00.000Z,,routine
12252,498176,95.5,2014-08-13T00:00:00.000Z,,routine
12253,499519,95,2014-08-11T00:00:00.000Z,,routine
12254,499810,96,2014-08-13T00:00:00.000Z,,routine
12255,500003,96,2014-08-13T00:00:00.000Z,,routine
12256,501350,95,2014-08-13T00:00:00.000Z,,routine
12257,501483,95.5,2014-08-11T00:00:00.000Z,,routine
12258,503966,96,2014-08-11T00:00:00.000Z,,routine
12259,E1FE0C91-D499-86BA-B2E6F281EBC1A18D,96,2014-08-12T00:00:00.000Z,,routine
12260,EA450138-BB17-B8AA-7D8BDF8F5E6FD673,96,2014-08-11T00:00:00.000Z,,routine
12261,FD9427D3-0AFE-A06A-EB61466D34B12418,95,2014-08-14T00:00:00.000Z,,routine
12262,0B2C513A-A8D1-22A5-27B591901FCF70F5,97,2014-08-14T00:00:00.000Z,,routine
12263,20039F25-FC18-F765-177597B63F0389FC,97,2014-08-14T00:00:00.000Z,,routine
12264,22FE4545-B59D-6633-A785A1BFD3E6ECBF,96.5,2014-08-12T00:00:00.000Z,,routine
12265,3F927F90-3048-9838-60944B519111FF91,97,2014-08-14T00:00:00.000Z,,routine
12266,495447,96.5,2014-08-13T00:00:00.000Z,,routine
12267,496220,96.5,2014-08-11T00:00:00.000Z,,routine
12268,503835,97,2014-08-13T00:00:00.000Z,,routine
12269,527452,97,2014-08-15T00:00:00.000Z,,routine
12270,81D000F3-FA8F-738D-0E8733E63249AA2D,96.5,2014-08-12T00:00:00.000Z,,routine
12271,90E1CFA6-105E-1364-33FF8D1B15F7EC5D,97,2014-08-15T00:00:00.000Z,,routine
12272,99A49A3F-DD6C-395A-8EBFCA1F7E4A6307,96.5,2014-08-13T00:00:00.000Z,,routine
12273,B90F734B-D6A5-85A7-6E5B623361362A50,96.5,2014-08-15T00:00:00.000Z,,routine
12274,05F4A2BC-9EA6-C527-77B0AB8B1405469E,98,2014-08-13T00:00:00.000Z,,routine
12275,09001E9C-D5DC-8D29-3B8577684E81ADD8,97.5,2014-08-14T00:00:00.000Z,,routine
12276,22D8D63D-0A57-E8B1-965C6448D1A3A91B,97.5,2014-08-13T00:00:00.000Z,,followup
12277,48E10AA8-C551-BBDB-845203675D906F2F,98.5,2014-08-12T00:00:00.000Z,,routine
12278,497709,98,2014-08-12T00:00:00.000Z,,routine
12279,498234,97.5,2014-08-11T00:00:00.000Z,,routine
12280,4E2E7439-3048-98E5-1A07B03B3463856A,97.5,2014-08-14T00:00:00.000Z,,routine
12281,4E3E1D91-3048-98E5-1ABE57C7FD161A17,98.5,2014-08-12T00:00:00.000Z,,routine
12282,500638,97.5,2014-08-12T00:00:00.000Z,,routine
12283,7F81CAD4-1422-201B-194063B89CF6EA41,97.5,2014-08-12T00:00:00.000Z,,routine
12284,808376CD-CE8F-89A2-9D890C429A85E3AD,98,2014-08-13T00:00:00.000Z,,routine
12285,82784854-E38F-72FE-0340A2D76315084F,97.5,2014-08-11T00:00:00.000Z,,routine
12286,9B345E4F-11DF-1290-1EDF5C6010C8B099,97.5,2014-08-14T00:00:00.000Z,,routine
12287,9E757810-DCAB-242B-4F9645F6190B7052,97.5,2014-08-13T00:00:00.000Z,,followup
12288,A612BE95-D938-A184-A73DE81B21E37721,98,2014-08-14T00:00:00.000Z,,routine
12289,501809,90.5,2016-02-02T00:00:00.000Z,,routine
12290,527104,83.5,2016-02-02T00:00:00.000Z,,routine
12291,118EAA48-8A96-11A0-B962115131B0B272,91.5,2016-02-02T00:00:00.000Z,,routine
12292,130627C8-98E5-6336-EEE66A3339962132,92,2016-02-02T00:00:00.000Z,,routine
12293,499543,94,2016-02-02T00:00:00.000Z,,routine
12294,503746,93.5,2016-02-02T00:00:00.000Z,,routine
12295,25F6DCB8-5056-A20B-FA7B6B868802C80D,95,2016-02-02T00:00:00.000Z,,routine
12296,499712,95,2016-02-02T00:00:00.000Z,,routine
12297,7CEBE9B3-1422-201B-19230D9C2A35046B,96.5,2016-02-02T00:00:00.000Z,,routine
12298,DE4CECB2-A59E-5221-23B489D75D9B485F,96.5,2016-02-02T00:00:00.000Z,,routine
12299,FC646EB8-FD33-5661-475A358EF233ACEE,96.5,2016-02-02T00:00:00.000Z,,routine
12300,B43CBB33-F465-7643-0937D34952A8F653,97,2016-02-02T00:00:00.000Z,,routine
12301,010EBE88-D265-AB66-7F9392ED1ABEA2FC,98,2016-02-02T00:00:00.000Z,,routine
12302,501810,98,2016-02-02T00:00:00.000Z,,routine
12303,496936,95,2016-02-06T00:00:00.000Z,,routine
12304,498255,99.5,2016-02-06T00:00:00.000Z,,routine
12305,498674,96,2016-02-08T00:00:00.000Z,,routine
12306,498747,98.5,2016-02-08T00:00:00.000Z,,routine
12307,76CE520D-D5FA-4B89-25AC22F673520851,91,2016-02-09T00:00:00.000Z,,routine
12308,04F3E596-B231-1D03-93F1694D92A5F804,93,2016-02-03T00:00:00.000Z,,routine
12309,243C8CC5-C837-72D1-933309F193C668A3,92.5,2016-02-03T00:00:00.000Z,,routine
12310,B6BAC401-BAA3-10FA-0795B50CBCD56A1B,96,2016-02-03T00:00:00.000Z,,routine
12311,501388,97,2016-02-03T00:00:00.000Z,,routine
12312,B169D8F3-5056-A20B-FAF66E2E72E87F9B,97,2016-02-03T00:00:00.000Z,,routine
12313,FDDBCDE8-5056-A20B-FA93DFC61EBBFCE7,97.5,2016-02-03T00:00:00.000Z,,routine
12314,194B6619-1014-8C9B-876412C4C14823C6,94.5,2016-02-04T00:00:00.000Z,,routine
12315,501776,94.5,2016-02-04T00:00:00.000Z,,routine
12316,110FC29B-C6B5-2C82-4A376391A25D5009,95,2016-02-04T00:00:00.000Z,,routine
12317,14A2929E-A041-025D-3ADECE95F0496E61,95,2016-02-04T00:00:00.000Z,,routine
